ASN	Count seen in last 28 days	Address	Also saw both TAs	Spamhaus PBL status
#Generated at 20180807070225	#	#	#	#
55836	1	2405:204:f01e:1ec0:26c6:fd42:71b4:75cb	False	False
55836	1	2405:204:3312:d232:77d7:36e2:4ef:4e7b	False	False
55836	1	157.51.168.79	False	False
55836	1	2409:4061:509:4571:913e:7200:49f9:32e	False	False
55836	1	137.97.165.147	False	False
55836	1	2405:204:5083:7b18:eb04:1c55:5a23:4e09	False	False
55836	1	2409:4060:208a:e0e2:d612:bea6:59ab:c437	False	False
55836	1	2405:204:9784:2f43:ff49:35e3:9311:4c76	False	False
55836	1	2409:4043:218c:32e2:ec38:9ee2:ebb0:3e	False	False
55836	1	47.29.15.161	False	True
55836	1	47.247.124.22	False	True
55836	1	2405:204:3407:c316:1a6d:1ad2:5722:b44	False	False
55836	1	2405:204:a19c:89ad:1014:9a86:7027:adc6	False	False
55836	1	157.48.225.182	False	False
55836	1	47.247.31.229	False	True
55836	1	139.167.31.114	False	False
55836	1	2405:205:a0e0:2cba:19fd:c0eb:7c62:c155	False	False
55836	1	2405:205:b005:8fae:ac97:3916:eb80:fdfd	False	False
55836	1	47.15.247.14	False	True
55836	1	157.48.211.152	False	False
55836	1	2405:204:658f:3bc6:9194:a08b:1391:9e8c	False	False
55836	1	157.37.249.150	False	False
55836	1	49.35.59.210	False	True
55836	1	157.36.144.212	False	False
55836	1	157.50.210.123	False	True
55836	1	47.11.155.106	False	True
55836	1	169.149.228.73	False	False
55836	1	47.15.31.252	False	True
55836	1	2405:204:310a:d728:faf0:7d33:ef26:4a92	False	False
55836	1	2409:4070:2019:186d:39da:9267:d48e:dccd	False	False
55836	1	49.39.122.242	False	True
55836	1	2405:204:c28e:312e::38a:d8b0	False	False
55836	1	2405:204:3026:4f79:d8d3:b10a:20c0:e7b	False	False
55836	1	49.32.140.45	False	False
55836	1	2405:204:8481:55e4:9cd4:7369:86ef:4552	False	False
55836	1	157.36.184.44	False	False
55836	1	49.32.106.121	False	False
55836	1	2405:204:979c:4ff9:87cb:98ca:d0de:919b	False	False
55836	1	47.247.0.223	False	True
55836	1	157.49.197.230	False	True
55836	1	157.32.12.67	False	False
55836	1	2405:205:a123:1616::28c1:30a1	False	False
55836	1	157.51.181.85	False	False
55836	1	47.8.94.110	False	False
55836	1	2405:204:630b:86f:2d94:d201:549e:5d9e	False	False
55836	1	2409:4043:200e:2ab:61e7:d0c7:c7bc:578	False	False
55836	1	157.39.254.158	False	False
55836	1	2405:205:6423:299:6988:96af:e13:f018	False	False
55836	1	2409:4043:2097:ec88:3c1c:ad0b:f762:4e8e	False	False
55836	1	47.247.21.80	False	True
55836	1	47.11.208.165	False	True
55836	1	47.29.180.98	False	True
55836	1	157.33.129.115	False	False
55836	1	2405:205:a126:dda1:b73:8b60:3cb8:644a	False	False
55836	1	2405:204:5187:831b:f232:731:9fb1:eaa5	False	False
55836	1	2405:204:548c:f846::1e4d:f8ac	False	False
55836	1	157.33.173.172	False	False
55836	1	2405:204:c10f:346d:f580:9381:d8df:137b	False	False
55836	1	47.247.110.226	False	True
55836	1	157.49.10.170	False	True
55836	1	157.39.144.53	False	False
55836	1	47.8.187.207	False	False
55836	1	157.40.156.120	False	False
55836	1	49.39.27.35	False	True
55836	1	47.9.122.178	False	False
55836	1	2405:204:9195:e657:39b2:d609:8727:7fbe	False	False
55836	1	157.40.209.223	False	False
55836	1	2405:205:42a5:4f32:4d3a:17c9:50f3:f097	False	False
55836	1	49.32.124.229	False	False
55836	1	2405:205:2192:426c:5390:a50c:d399:4e86	False	False
55836	1	49.35.15.176	False	True
55836	1	157.32.0.27	False	False
55836	1	157.51.241.74	False	False
55836	1	47.30.201.81	False	True
55836	1	2409:4053:58b:a6c3::6f8:c0a4	False	False
55836	1	2405:204:718d:c8c4:d204:565b:df77:4f8d	False	False
55836	1	47.11.181.155	False	True
55836	1	157.34.39.7	False	False
55836	1	49.34.163.105	False	True
55836	1	2405:204:d186:8f5d:ccd9:5a61:c22:12e3	False	False
55836	1	137.97.42.96	False	False
55836	1	2405:204:840e:76db::d0d:40b0	False	False
55836	1	2405:205:63a2:29d8::1c0:60a0	False	False
55836	1	47.11.229.43	False	True
55836	1	2405:204:a68d:b741::8b8:a5	False	False
55836	1	157.51.116.141	False	True
55836	1	157.50.100.158	False	True
55836	1	2405:204:c00f:4cfb:68f0:18a2:2c77:88ca	False	False
55836	1	2405:205:b00a:8695::212d:a8a0	False	False
55836	1	47.247.43.28	False	True
55836	1	157.37.154.86	False	False
55836	1	2405:204:d30d:26d1:e4a7:99c0:a7a:8678	False	False
55836	1	2409:4042:231c:c683::25d5:80a0	False	False
55836	1	49.35.10.84	False	True
55836	1	2405:205:128a:4075:afda:b4a4:2326:5b51	False	False
55836	1	139.167.204.115	False	False
55836	1	157.49.97.191	False	True
55836	1	47.15.92.123	False	True
55836	1	2405:204:9715:f54::d58:20b1	False	False
55836	1	47.30.220.13	False	True
55836	1	49.34.77.211	False	True
55836	1	47.15.39.97	False	True
55836	1	47.247.118.70	False	True
55836	1	47.29.236.176	False	True
55836	1	139.167.143.133	False	False
55836	1	2405:204:a404:10a1:fc51:e131:b2ec:8f96	False	False
55836	1	47.15.8.10	False	True
55836	1	157.33.209.135	False	False
55836	1	49.32.120.27	False	False
55836	1	157.41.220.183	False	False
55836	1	169.149.194.153	False	False
55836	1	157.33.146.60	False	False
55836	1	2405:204:2299:d721::fef:38a4	False	False
55836	1	157.41.176.101	False	False
55836	1	157.44.227.202	False	False
55836	1	2405:205:1006:b05f::1a9b:28a4	False	False
55836	1	157.37.7.201	False	False
55836	1	47.29.241.194	False	True
55836	1	49.35.98.54	False	True
55836	1	49.35.247.191	False	True
55836	1	137.97.133.57	False	False
55836	1	2405:204:92ab:afda::88a:b0a4	False	False
55836	1	47.8.237.153	False	False
55836	1	47.9.227.18	False	False
55836	1	169.149.10.241	False	False
55836	1	139.167.254.154	False	False
55836	1	2405:204:c206:1b96:668c:5667:9493:3b74	False	False
55836	1	47.31.132.90	False	True
55836	1	157.48.199.74	False	False
55836	1	47.247.57.124	False	True
55836	1	47.247.129.222	False	True
55836	1	2409:4064:40d:af65:db1:f3bc:3f22:3d51	False	False
55836	1	47.8.143.176	False	False
55836	1	2409:4064:39f:a7a::1f9a:e8a5	False	False
55836	1	2405:205:42a4:d751:7055:e52e:8373:a67c	False	False
55836	1	157.40.132.23	False	False
55836	1	157.34.19.83	False	False
55836	1	2409:4070:897:58b1::16c7:18a4	False	False
55836	1	139.167.223.82	False	False
55836	1	2405:204:e008:c720::fe6:ad	False	False
55836	1	2405:204:a78a:c33b:109c:694a:6af:f349	False	False
55836	1	47.8.82.164	False	False
55836	1	157.34.14.38	False	False
55836	1	2405:204:d30d:26d1:2983:e281:d7f2:9ba4	False	False
55836	1	2405:204:a001:b0d3:a183:a19a:c569:2e0d	False	False
55836	1	157.49.107.179	False	True
55836	1	157.37.206.245	False	False
55836	1	169.149.208.154	False	False
55836	1	157.33.156.20	False	False
55836	1	47.9.237.187	False	False
55836	1	47.11.88.0	False	False
55836	1	2405:205:c90e:1e62:24b6:e4a5:4d54:e97a	False	False
55836	1	2405:205:3292:d6c2:282b:9877:abca:493	False	False
55836	1	47.15.123.119	False	True
55836	1	47.9.202.186	False	True
55836	1	157.42.69.237	False	False
55836	1	2405:205:43a4:424c::2258:8ad	False	False
55836	1	2409:4042:2417:d94:af16:eea9:bd65:c6f4	False	False
55836	1	2405:204:4403:80ee:df47:9b41:f8c6:e486	False	False
55836	1	2405:204:8483:7531:3919:45b1:caed:4a98	False	False
55836	1	157.40.144.169	False	False
55836	1	2405:205:1088:5445:4b19:fdea:3847:a08	False	False
55836	1	157.48.127.103	False	False
55836	1	47.247.112.77	False	True
55836	1	157.33.222.241	False	False
55836	1	47.11.240.202	False	True
55836	1	47.31.101.133	False	True
55836	1	157.42.17.154	False	False
55836	1	157.42.86.215	False	False
55836	1	2405:204:41a9:f75a::1be:ac	False	False
55836	1	139.167.244.254	False	False
55836	1	2405:204:95a6:3180:1833:cdce:11dc:fe14	False	False
55836	1	2405:204:3219:d30f:d201:69e7:42cb:5c17	False	False
55836	1	47.8.134.229	False	False
55836	1	47.247.142.87	False	True
55836	1	47.8.102.47	False	False
55836	1	47.8.205.161	False	False
55836	1	2405:205:4400:9a4f:6d0b:58dc:d44a:5ac0	False	False
55836	1	2405:204:e50e:df68:d198:12d:ef3d:8638	False	False
55836	1	157.32.95.192	False	False
55836	1	157.49.73.18	False	True
55836	1	47.8.142.187	False	False
55836	1	157.34.58.156	False	False
55836	1	2405:204:9482:7dc8::1c63:10a1	False	False
55836	1	2405:204:71c3:eda1:e144:9618:989f:6da3	False	False
55836	1	2405:204:a290:a71e:2881:ac8c:ac5a:f794	False	False
55836	1	157.51.75.16	False	True
55836	1	2409:4071:2397:6752:afa1:55e0:5ad1:2179	False	False
55836	1	2409:4055:715:db62:3ce5:d7e:1faf:94b2	False	False
55836	1	157.34.32.184	False	False
55836	1	157.44.45.52	False	False
55836	1	157.33.192.161	False	False
55836	1	2405:205:a089:a0b0::2635:c0ad	False	False
55836	1	157.32.14.11	False	False
55836	1	2409:4043:2109:a275::13fa:f8a0	False	False
55836	1	49.34.125.219	False	True
55836	1	169.149.24.238	False	False
55836	1	157.49.48.141	False	True
55836	1	157.36.241.217	False	False
55836	1	157.48.227.127	False	False
55836	1	139.167.128.114	False	False
55836	1	2405:204:e005:721b::104a:68ac	False	False
55836	1	2409:4043:2097:ec88:4022:3b30:b883:36d0	False	False
55836	1	2405:205:1502:c235::2479:80a5	False	False
55836	1	2405:204:e189:c085:331c:847:945f:6ca3	False	False
55836	1	157.32.43.222	False	False
55836	1	157.32.67.87	False	False
55836	1	2405:205:138f:50e8::13ec:a8a0	False	False
55836	1	169.149.240.213	False	False
55836	1	47.31.188.96	False	True
55836	1	2405:205:a049:6f81:d17a:4130:11d0:f83	False	False
55836	1	2409:4064:310:9b73:d8ab:abf2:1cea:7c3a	False	False
55836	1	157.44.144.152	False	False
55836	1	2405:205:32a0:2e06::2629:20a1	False	False
55836	1	49.32.152.51	False	False
55836	1	2405:205:3189:6d50::147b:8a1	False	False
55836	1	157.39.179.113	False	False
55836	1	2405:205:a0e0:2cba:e4b1:4546:141d:5359	False	False
55836	1	2405:205:21a9:edf9:2b8:a3ad:4acf:37d8	False	False
55836	1	2405:204:a212:b7f8:7fdc:8b84:1480:87d2	False	False
55836	1	47.8.78.218	False	False
55836	1	157.34.53.250	False	False
55836	1	157.32.71.101	False	False
55836	1	49.34.121.118	False	True
55836	1	2409:4043:2195:63fb::bd3:50a1	False	False
55836	1	47.247.74.39	False	True
55836	1	169.149.219.243	False	False
55836	1	49.34.100.50	False	True
55836	1	2405:204:5784:564::1e7e:d0b0	False	False
55836	1	157.42.101.10	False	False
55836	1	47.247.108.113	False	True
55836	1	157.32.25.115	False	False
55836	1	157.48.49.120	False	False
55836	1	2405:205:1381:7702:417a:6690:2d68:4bd5	False	False
55836	1	157.41.215.124	False	False
55836	1	157.49.116.98	False	True
55836	1	157.37.151.244	False	False
55836	1	157.40.134.166	False	False
55836	1	47.31.84.173	False	True
55836	1	157.39.16.206	False	False
55836	1	49.32.124.181	False	False
55836	1	47.15.77.217	False	True
55836	1	2405:205:63ab:24f4:2296:36ca:6c63:8a8c	False	False
55836	1	2409:4072:610f:2cbb:22b6:4a69:676a:12f2	False	False
55836	1	157.49.31.36	False	True
55836	1	157.36.193.74	False	False
55836	1	169.149.219.41	False	False
55836	1	2405:205:612c:b198:4c1e:a562:3fa3:c2e7	False	False
55836	1	2405:204:a189:927b:ba06:7d7f:cce3:7fbc	False	False
55836	1	2405:204:e085:edc8::220d:70ad	False	False
55836	1	157.37.182.240	False	False
55836	1	157.33.149.62	False	False
55836	1	2409:4072:99e:fdf6:ba1c:2904:8d0e:a874	False	False
55836	1	2409:4064:599:d75e:2a92:7692:9aa2:db38	False	False
55836	1	157.50.9.211	False	True
55836	1	157.33.230.224	False	False
55836	1	47.247.89.36	False	True
55836	1	49.35.69.44	False	True
55836	1	2405:204:820e:92c1:b493:b56b:772c:24cc	False	False
55836	1	49.32.72.162	False	True
55836	1	157.51.223.251	False	False
55836	1	157.38.234.244	False	False
55836	1	2409:4072:98a:9167:d94f:984a:b666:80a	False	False
55836	1	47.247.58.92	False	True
55836	1	49.35.97.1	False	True
55836	1	47.247.43.150	False	True
55836	1	2405:205:a0e8:30a4:3e95:c87b:62ca:d0d5	False	False
55836	1	157.51.244.133	False	False
55836	1	2409:4042:2281:270::f3f:8b0	False	False
55836	1	157.41.183.64	False	False
55836	1	47.8.61.49	False	False
55836	1	2405:204:a02d:2df5::2891:d0a0	False	False
55836	1	157.36.174.232	False	False
55836	1	49.35.214.88	False	True
55836	1	157.50.252.128	False	True
55836	1	157.49.104.207	False	True
55836	1	47.8.4.183	False	True
55836	1	157.37.189.124	False	False
55836	1	157.49.93.170	False	True
55836	1	47.247.89.73	False	True
55836	1	157.40.246.254	False	False
55836	1	157.34.28.214	False	False
55836	1	47.247.59.126	False	True
55836	1	2409:4072:6018:fa30:18bb:81dd:ec58:2919	False	False
55836	1	139.167.90.222	False	False
55836	1	157.32.53.181	False	False
55836	1	47.11.236.57	False	True
55836	1	139.167.13.79	False	True
55836	1	157.32.6.45	False	False
55836	1	47.9.237.128	False	False
55836	1	157.39.244.228	False	False
55836	1	157.49.54.166	False	True
55836	1	2405:204:a71c:8346:d7be:fa54:c008:69df	False	False
55836	1	2405:204:64a0:b8a9:d27d:d8cc:4787:7390	False	False
55836	1	139.167.53.79	False	False
55836	1	169.149.63.93	False	False
55836	1	139.167.185.4	False	False
55836	1	139.167.130.49	False	False
55836	1	205.253.160.110	False	False
55836	1	47.11.202.0	False	True
55836	1	47.247.98.63	False	True
55836	1	49.32.146.44	False	False
55836	1	47.15.18.180	False	True
55836	1	2405:204:c085:4958::14ef:c8a0	False	False
55836	1	2405:204:6415:4d65:38ab:af0f:b497:a9d3	False	False
55836	1	2405:204:511d:c5fd:e445:fe2d:92c9:d3ee	False	False
55836	1	2405:205:118a:105f:5ba6:b5b9:a68c:3d7c	False	False
55836	1	2409:4053:715:d5a9:8442:99cc:93f3:cee2	False	False
55836	1	2409:4072:6386:7335:e358:c6c:7072:1ece	False	False
55836	1	49.35.195.120	False	True
55836	1	157.50.252.140	False	True
55836	1	2409:4064:599:991a:83be:bb1:f3ed:9c61	False	False
55836	1	2409:4042:2292:28ca::ac3:b8ad	False	False
55836	1	2405:204:e008:be8:4144:729a:bd1b:3941	False	False
55836	1	2405:204:2183:64c3:c927:b4fd:2124:9149	False	False
55836	1	47.9.98.109	False	False
55836	1	2405:204:678c:6e57::21dc:20a1	False	False
55836	1	157.38.214.53	False	False
55836	1	49.35.11.61	False	True
55836	1	2405:204:a42c:500d:c6c4:df19:7f11:a581	False	False
55836	1	157.32.68.240	False	False
55836	1	157.44.132.220	False	False
55836	1	2405:205:631c:641d::4b6:e8ac	False	False
55836	1	157.49.174.9	False	True
55836	1	2405:205:252a:4a30:980a:29fc:41cd:d715	False	False
55836	1	157.38.228.8	True	False
55836	1	2405:204:a008:5705:c31d:a7d1:371b:ad1b	False	False
55836	1	2405:205:a08c:9b08:e045:9963:49bd:5a19	False	False
55836	1	47.29.233.231	False	True
55836	1	139.167.172.70	False	False
55836	1	2405:204:66a2:dd88:2d08:dfed:a4f0:92b7	False	False
55836	1	47.15.120.52	False	True
55836	1	2405:204:8480:4ed1:46c0:93d2:b1f2:7808	False	False
55836	1	157.33.170.166	False	False
55836	1	157.33.247.150	False	False
55836	1	2405:204:4181:bde7::509:50b1	False	False
55836	1	2405:204:a38b:c3ac:7215:a6ca:4eba:a520	False	False
55836	1	2405:205:63ae:5268::d29:18ac	False	False
55836	1	49.35.237.43	False	True
55836	1	49.35.251.113	False	True
55836	1	49.35.73.93	False	True
55836	1	49.35.59.88	False	True
55836	1	47.15.254.184	False	True
55836	1	169.149.240.251	False	False
55836	1	2405:204:9088:5440:f9f5:3e00:abc3:1213	False	False
55836	1	157.42.16.230	False	False
55836	1	2409:4053:694:9eb2:4c7:61fc:69e2:31eb	False	False
55836	1	2405:204:382:363f::2b41:e0a0	False	False
55836	1	47.247.25.142	False	True
55836	1	47.31.163.229	False	True
55836	1	2405:200:160c:1957:78::6	False	False
55836	1	2405:204:c106:1496:a1f1:f31b:e081:1273	False	False
55836	1	49.35.62.16	False	True
55836	1	47.9.230.23	False	False
55836	1	47.8.84.216	False	False
55836	1	157.41.215.250	False	False
55836	1	157.39.199.53	False	False
55836	1	47.29.168.6	False	True
55836	1	157.41.169.168	False	False
55836	1	157.33.162.99	False	False
55836	1	47.247.53.93	False	True
55836	1	47.29.101.146	False	True
55836	1	2405:204:971a:ad39::2040:d0b0	False	False
55836	1	2405:205:5003:9cf6::8f:e0a4	False	False
55836	1	157.38.203.26	False	False
55836	1	169.149.7.205	False	False
55836	1	47.8.10.182	False	True
55836	1	47.247.179.229	False	True
55836	1	47.247.51.158	False	True
55836	1	2405:204:a3a1:c46a::2afb:d8ac	False	False
55836	1	2405:204:6697:e3ae::11dc:ad	False	False
55836	1	157.37.186.113	False	False
55836	1	157.39.172.194	False	False
55836	1	157.32.6.240	False	False
55836	1	2405:204:c18f:59b0:9a2:b9a7:2a89:8e72	False	False
55836	1	47.15.26.112	False	True
55836	1	2409:4061:616:1380::2232:90a4	False	False
55836	1	157.49.46.195	False	True
55836	1	2405:204:d488:c284:b03b:e44:946e:fc20	False	False
55836	1	157.50.10.132	False	True
55836	1	169.149.200.147	False	False
55836	1	2405:205:a088:5f60:6f5f:4450:81fe:9fab	False	False
55836	1	157.51.236.4	False	False
55836	1	157.48.216.19	False	False
55836	1	2405:204:94af:b36::18f8:28a5	False	False
55836	1	47.8.25.107	False	False
55836	1	49.35.1.114	False	True
55836	1	47.29.158.95	False	True
55836	1	49.32.148.55	False	False
55836	1	2405:205:a0e3:54f6::185a:a0a1	False	False
55836	1	2405:204:91a7:fb1b::e66:90a0	False	False
55836	1	2405:204:a191:a4e6:eee3:794e:2f56:f104	False	False
55836	1	2405:205:1389:f300::2aa8:e8a0	False	False
55836	1	2409:4072:914:d9c5:a14f:b355:47e8:ddfb	False	False
55836	1	2405:204:b107:7e55::1134:70b0	False	False
55836	1	47.247.45.167	False	True
55836	1	157.50.66.101	False	True
55836	1	157.36.197.90	False	False
55836	1	2405:204:8000:8bde:e11c:fb7e:c14b:9d93	False	False
55836	1	47.247.178.213	False	True
55836	1	49.32.190.138	False	False
55836	1	157.32.118.235	False	False
55836	1	169.149.58.33	False	False
55836	1	157.40.128.110	False	False
55836	1	47.247.8.73	False	True
55836	1	169.149.35.109	False	False
55836	1	157.41.201.183	False	False
55836	1	47.15.72.166	False	True
55836	1	157.32.87.177	False	False
55836	1	157.32.77.121	False	False
55836	1	2405:204:8d:583a:7513:49c8:634f:1004	False	False
55836	1	157.40.240.113	False	False
55836	1	157.41.231.229	False	False
55836	1	157.51.209.56	False	False
55836	1	2405:205:140b:f58f:2d:9f96:b959:6ce1	False	False
55836	1	47.8.79.113	False	False
55836	1	47.9.85.80	False	False
55836	1	2409:4055:697:5678:16d9:d9fa:2a0b:95d3	False	False
55836	1	157.48.31.193	False	False
55836	1	139.167.180.250	False	False
55836	1	139.167.122.144	False	False
55836	1	47.8.23.11	False	False
55836	1	157.39.190.14	False	False
55836	1	157.32.62.59	False	False
55836	1	157.34.5.4	False	False
55836	1	2405:204:b001:cb4f::1500:d8a4	False	False
55836	1	157.49.9.75	False	True
55836	1	139.167.169.183	False	False
55836	1	2409:4052:901:a196::ea6:d0a5	False	False
55836	1	2409:4056:2002:6372::1c28:38b1	False	False
55836	1	47.15.20.3	False	True
55836	1	2405:204:968a:28c::586:28ac	False	False
55836	1	157.36.232.25	False	False
55836	1	2409:4042:2286:b8e9:f944:7758:c22c:dbd7	False	False
55836	1	157.32.0.223	False	False
55836	1	2409:4063:218d:fcc8:cd36:f106:aaef:8484	False	False
55836	1	47.8.246.114	False	False
55836	1	47.11.149.5	False	True
55836	1	2405:205:6108:5c:a31f:af54:96e8:d841	False	False
55836	1	157.36.197.66	False	False
55836	1	2405:204:9501:102c:405b:f2c:48de:9758	False	False
55836	1	2405:205:c8a0:3fec:a8bc:ab4e:8a27:9706	False	False
55836	1	49.34.67.100	False	True
55836	1	49.34.84.176	False	True
55836	1	2405:204:6696:f9ea::2904:d0b0	False	False
55836	1	47.15.24.158	False	True
55836	1	2409:4062:2095:f30f:e05b:209c:cdb4:7789	False	False
55836	1	2405:204:e402:7aad:40a7:7530:9649:22d0	False	False
55836	1	49.34.81.49	False	True
55836	1	2409:4052:783:78bd::1dbc:b0b0	False	False
55836	1	2409:4066:96:e527::1a:58b0	False	False
55836	1	2405:205:c90e:1e62:55ea:d9a7:357c:4480	False	False
55836	1	139.167.3.249	False	True
55836	1	157.37.203.231	False	False
55836	1	157.35.253.63	False	False
55836	1	157.37.244.243	False	False
55836	1	2405:204:b102:c7b6:32eb:89b:8122:bf34	False	False
55836	1	2409:4063:2380:cb38:f3c9:6bff:a503:fb7c	False	False
55836	1	157.33.217.40	False	False
55836	1	2405:204:1487:231a:209f:2d02:f1b6:ccc9	False	False
55836	1	2405:204:309b:bc72:1107:46a:1eae:4bf2	False	False
55836	1	47.29.108.14	False	True
55836	1	2405:204:c209:7fc3:7e07:db2f:4030:2f2d	False	False
55836	1	2405:204:a5a2:70f0:e71a:deb8:16eb:ff1d	False	False
55836	1	2405:205:33ad:66b:333e:867f:c5ea:2676	False	False
55836	1	157.37.43.197	False	False
55836	1	2405:204:8300:5bb9:f90b:505:8b8a:b88d	False	False
55836	1	2405:204:33a2:ceda:4cda:f64e:b7ee:ac18	False	False
55836	1	2405:204:5684:19aa:759c:6c2a:c5dd:3b08	False	False
55836	1	2409:4072:6192:7262:7282:8cc2:e720:faf3	False	False
55836	1	157.32.119.21	False	False
55836	1	157.41.208.76	False	False
55836	1	157.37.209.13	False	False
55836	1	2405:204:820f:47e8::20e9:20a1	False	False
55836	1	2405:205:a127:d3e5:674f:c717:de36:c310	False	False
55836	1	49.34.7.52	False	True
55836	1	2409:4053:694:d065:751:54de:d0cd:7358	False	False
55836	1	47.15.0.249	False	True
55836	1	2409:4055:612:df39::1407:98a0	False	False
55836	1	47.8.26.172	False	False
55836	1	157.49.162.32	False	True
55836	1	2405:205:c8c3:33d2::1e5d:d8a0	False	False
55836	1	2405:204:9429:3e7::cd:60ac	False	False
55836	1	49.34.68.183	False	True
55836	1	157.51.175.15	False	False
55836	1	2405:205:3027:f053:a5b5:5e91:b850:3da7	False	False
55836	1	2409:4043:910:cf8f::2625:88a0	False	False
55836	1	47.31.131.35	False	True
55836	1	157.32.100.198	False	False
55836	1	2405:205:3316:ad3b::1bc3:50a5	False	False
55836	1	2409:4063:2303:f5de::8b1:c0a4	False	False
55836	1	2405:204:a12a:8fdf::bb3:28a0	False	False
55836	1	2405:205:c920:c2bc:9289:8a9f:66d5:a645	False	False
55836	1	47.8.47.233	False	False
55836	1	2405:205:148f:2c74::28ee:80ad	False	False
55836	1	2405:204:1403:3030:46f4:abc2:7224:4b3c	False	False
55836	1	2405:205:a0ea:6062::2add:c8a0	False	False
55836	1	157.49.109.182	False	True
55836	1	47.8.81.22	False	False
55836	1	139.167.7.12	False	True
55836	1	47.29.44.72	False	True
55836	1	157.39.38.155	False	False
55836	1	2405:205:c90e:1e62:6836:db8b:c35d:ad93	False	False
55836	1	157.41.191.240	False	False
55836	1	49.35.222.169	False	True
55836	1	139.167.172.47	False	False
55836	1	2405:204:628f:7e4e:a949:4a05:fd14:3248	False	False
55836	1	139.167.54.253	False	False
55836	1	2409:4064:30d:165c:dcd3:7fdb:5ed0:7ddc	False	False
55836	1	2409:4056:201a:bd64::2040:f0b0	False	False
55836	1	2405:205:439b:58ce:eb56:9d94:a517:5a11	False	False
55836	1	2409:4043:91a:41d1::17cb:20b0	False	False
55836	1	157.49.85.104	False	True
55836	1	2405:204:a404:10a1:1c49:6b8d:2d3b:b5a3	False	False
55836	1	2405:204:f196:6f86:d5f2:285c:2c38:b1b9	False	False
55836	1	157.50.209.185	False	True
55836	1	47.15.73.192	False	True
55836	1	47.15.92.238	False	True
55836	1	157.51.64.71	False	True
55836	1	157.36.220.224	False	False
55836	1	139.167.25.132	False	False
55836	1	47.29.53.172	False	True
55836	1	157.34.47.218	False	False
55836	1	47.15.55.173	False	True
55836	1	47.29.33.30	False	True
55836	1	2405:204:1204:8578:28ed:1196:93d4:32dc	False	False
55836	1	157.41.128.144	False	False
55836	1	157.49.122.217	False	True
55836	1	205.253.161.162	False	False
55836	1	2405:205:a002:74f:f073:6a16:abdf:ae93	False	False
55836	1	49.38.229.131	False	False
55836	1	157.40.133.2	False	False
55836	1	157.51.124.157	False	True
55836	1	2405:204:830f:93f9::150c:20a4	False	False
55836	1	47.9.96.155	False	False
55836	1	49.32.188.165	False	False
55836	1	2405:205:3307:2020:d03:89d4:3c1a:319	False	False
55836	1	157.44.231.84	False	False
55836	1	2405:204:724c:c93c::739:28ac	False	False
55836	1	157.38.237.77	False	False
55836	1	157.49.43.131	False	True
55836	1	157.32.20.188	False	False
55836	1	47.11.159.127	False	True
55836	1	157.51.212.207	False	False
55836	1	2409:4043:80e:bc33:bfc6:5be1:2fca:669f	False	False
55836	1	157.36.250.24	False	False
55836	1	2405:205:a12e:fb7b::1061:b0a5	False	False
55836	1	2409:4042:2289:8f16::eee:d0a0	False	False
55836	1	47.247.120.66	False	True
55836	1	47.30.216.229	False	True
55836	1	49.35.197.21	False	True
55836	1	157.41.203.53	False	False
55836	1	139.167.97.152	False	False
55836	1	2405:204:c614:848f:a485:d:4871:edce	False	False
55836	1	2405:204:a684:6b21:119a:3b23:e022:2f3a	False	False
55836	1	49.32.124.159	False	False
55836	1	157.51.85.144	False	True
55836	1	2405:205:249f:65ed:443:e325:883f:e126	False	False
55836	1	157.44.6.78	False	False
55836	1	2405:205:a145:773:d3cc:a309:6189:9f4a	False	False
55836	1	47.29.200.154	False	True
55836	1	47.29.239.105	False	True
55836	1	2405:204:708e:76ec:3b42:2506:a69d:d417	False	False
55836	1	157.49.40.111	False	True
55836	1	2405:205:232d:160f:ea68:4b3d:854:42d5	False	False
55836	1	157.33.197.225	False	False
55836	1	47.247.42.158	False	True
55836	1	2409:4062:211c:5bcc:b7e9:69c7:c7c:bb3d	False	False
55836	1	2405:204:e205:5069:2a71:8e5a:57d4:432f	False	False
55836	1	157.51.125.42	False	True
55836	1	2409:4060:2115:16f0:3334:9a2b:431e:ea4d	False	False
55836	1	47.11.218.169	False	True
55836	1	47.247.83.59	False	True
55836	1	2405:204:2097:ca3e:d007:a5fc:84fa:7d0d	False	False
55836	1	47.8.171.181	False	False
55836	1	2405:204:339c:8b8f:e312:d9fe:4b4a:e9a4	False	False
55836	1	157.44.96.87	False	False
55836	1	47.11.192.246	False	True
55836	1	2405:204:c286:b83b::a57:b0b0	False	False
55836	1	49.35.87.67	False	True
55836	1	49.34.70.22	False	True
55836	1	2405:204:b281:191b:dbd3:acc3:5ad2:32e7	False	False
55836	1	157.33.158.92	False	False
55836	1	2405:204:6688:803f:f709:9826:9bde:8ccc	False	False
55836	1	47.9.199.174	False	True
55836	1	2405:205:a0c8:8678:e0e1:b8d2:e704:4756	False	False
55836	1	49.35.84.11	False	True
55836	1	157.48.26.68	False	False
55836	1	137.97.37.61	False	False
55836	1	2409:4043:99e:7a11:424a:5d32:726b:d377	False	False
55836	1	49.35.193.233	False	True
55836	1	2405:204:e608:d684:94ee:f065:d6f1:913e	False	False
55836	1	2405:204:840c:409f:3283:b64:ba7b:be32	False	False
55836	1	47.247.171.39	False	True
55836	1	47.29.50.100	False	True
